id,name,town,district,region,latitude,longitude,phone,website,specialty,created_at,updated_at,photo,category
3146,Dorkplorme CHPS,Dorkplorme,South Tongu,Volta,6.11591,0.70574,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3147,Sogakope District Hospital,Sogakope,South Tongu,Volta,6.00774,0.61563,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,District Hospital
3148,Wli Todzi Health Centre,Wli Todzi,Hohoe,Volta,7.1490389,0.4746,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3149,Wli Cenral Health Centre,Wli Cenral,Hohoe,Volta,7.1490389,0.4746,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3150,Hohoe RCH,Hohoe,Hohoe,Volta,7.1490389,0.4746,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,RCH
3151,Liati Soba Health Centre,Liati Soba,Hohoe,Volta,7.1490389,0.4746,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3152,Goviefe Todzi Health Centre,Goviefe Todzi,Hohoe,Volta,7.1490389,0.4746,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3153,St micheal's Clinic,,Hohoe,Volta,7.1490389,0.4746,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3154,Dr. Quarcoo's Clinic,,Hohoe,Volta,7.1490389,0.4746,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3155,Noamesi's Herbal Clinic,Hohoe,Hohoe,Volta,7.1490389,0.4746,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3156,Nkonya Ntsumuru RCH,Nkonya,Jasikan,Volta,7.4108333,0.4669444,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,RCH
3157,Tepa Amanya RCH,Tepa,Jasikan,Volta,7.4108333,0.4669444,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,RCH
3158,Guaman CHPS,Guaman,Jasikan,Volta,7.4108333,0.4669444,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3159,Akporsorkubi Health Centre,Akporsorkubi,Jasikan,Volta,7.4108333,0.4669444,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3160,Takrabe Clinic,Takrabe,Jasikan,Volta,7.4108333,0.4669444,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3161,Kyirahi Clinic,Kyirahi,Jasikan,Volta,7.4108333,0.4669444,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3162,Green Hill Clinic,,Jasikan,Volta,7.4108333,0.4669444,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3163,St Anthony Maternity Home,,Jasikan,Volta,7.4108333,0.4669444,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3164,Gbedemah Maternity Home,,Jasikan,Volta,7.4108333,0.4669444,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3165,Truth Maternity Home,,Jasikan,Volta,7.4108333,0.4669444,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3166,Odumanse Clinic,,Jasikan,Volta,7.4108333,0.4669444,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3167,Dzolu Community Clinic,,Jasikan,Volta,7.4108333,0.4669444,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3168,Pepesu CHPS,Dodi,Kadjebi,Volta,7.5275,0.4758333,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3169,EP Church Clinic,,Keta,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3170,Shime Health Centre,Shime,Keta,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3171,Keta Health Assistants Training School,Keta,Keta,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Training Institution
3172,Kedze Health Centre,Kedze,Keta,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3173,Tsiame Health Centre,Tsiame,Keta,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3174,Dzelukope Health Centre,Dzelukope,Keta,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3175,Sasiame CHPS,Sasiame,Keta,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3176,God's Grace Maternity Home,,Keta,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3177,St Thomas Clinic,,Keta,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3178,Atorkor CHPS,Atorkor,Keta,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3179,Fiamafle Clinic,Fiamafle,Ketu,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3180,Agbozume Health Centre,Agbozume,Ketu,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3181,Agbozume RCH,Agbozume,Ketu,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,RCH
3182,Kpoglu CHPS,Kpoglu,Ketu,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3183,Wudoaba RCH,Wudoaba,Ketu,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,RCH
3184,Dzigbordi Redemption Clinic,,Ketu,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3185,Ebenezer Clinic,,Ketu,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3186,E. K. Clinic,,Ketu,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3187,Elavanyo Clinc,,Ketu,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3188,Mass Clinic,,Ketu,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3189,Mawuenyega Maternity Home,,Ketu,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3190,Atlantic Clinic,,Ketu,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3191,St Christopher Maternity Home,,Ketu,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3192,Tublukope CHPS,Tublukope,Ketu,Volta,5.910702,0.991867,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3193,Fesi CHPS,Fesi,Kpando,Volta,6.990628,0.2948797,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3194,Dafor CHPS,Dafor,Kpando,Volta,6.990628,0.2948797,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3195,Anfoega RCH,Anfoega,Kpando,Volta,6.990628,0.2948797,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,RCH
3196,Bume CHPS,Bume,Kpando,Volta,6.990628,0.2948797,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3197,Torkor Health Centre,Torkor,Kpando,Volta,6.990628,0.2948797,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3198,Sovie RCH,Sovie,Kpando,Volta,6.990628,0.2948797,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,RCH
3199,Agbenorxoe Health Centre,Agbenorxoe,Kpando,Volta,6.990628,0.2948797,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3200,Tsyome Sabadu Health Centre,Tsyome Sabadu,Kpando,Volta,6.990628,0.2948797,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3201,Gbefi CHPS,Gbefi,Kpando,Volta,6.990628,0.2948797,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3202,Dambai Health Centre,Dambai,Krachi East,Volta,7.6981688,0.2244662,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3203,Njere CHPS,Njere,Krachi East,Volta,7.6981688,0.2244662,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3204,Anyiremu CHPS,Anyiremu,Krachi East,Volta,7.6981688,0.2244662,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3205,Kparikpari RCH,Kparikpari,Krachi East,Volta,7.6981688,0.2244662,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,RCH
3206,Zongo Macheri RCH,Zongo Macheri,Krachi West,Volta,7.6981688,0.2244662,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,RCH
3207,Bejamasu Health Centre,Bejamasu,Krachi West,Volta,7.6981688,0.2244662,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3208,Grubi Health Centre,Grubi,Krachi West,Volta,7.6981688,0.2244662,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3209,Chindere RCH,Chindere,Krachi West,Volta,7.6981688,0.2244662,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,RCH
3210,Tete RCH,Tete,Krachi West,Volta,7.6981688,0.2244662,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,RCH
3211,Alukpatsa CHPS,Alukpatsa,Nkwanta,Volta,8.253785,0.5163312,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3212,Banda Health Centre,Banda,Nkwanta,Volta,8.253785,0.5163312,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3213,Koni Clinic,Koni,Nkwanta,Volta,8.253785,0.5163312,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3214,Koe CHPS,Koe,Nkwanta,Volta,8.253785,0.5163312,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3215,Kpassa Maternity Home,Kpassa,Nkwanta,Volta,8.253785,0.5163312,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3216,Azua CHPS,Azua,Nkwanta,Volta,8.253785,0.5163312,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3217,Ofosu CHPS,Ofosu,Nkwanta,Volta,8.253785,0.5163312,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3218,Odumasi CHPS,Odumasi,Nkwanta,Volta,8.253785,0.5163312,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3219,Sibi Hill Top CHPS,Sibi Hill Top,Nkwanta,Volta,8.253785,0.5163312,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3220,Salifu CHPS,Salifu,Nkwanta,Volta,8.253785,0.5163312,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3221,Woekpoe CHPS,Woekpoe,North Tongu,Volta,6.1525679,0.3748354,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3222,Mafi Agoe CHPS,Agoe,North Tongu,Volta,6.1525679,0.3748354,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3223,Kpogadzi CHPS,Kpogadzi,North Tongu,Volta,6.1525679,0.3748354,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3224,Mafi Agoe CHPS,Mafi Agoe,North Tongu,Volta,6.1525679,0.3748354,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3225,Fame Clinic,Kpoviadzi,North Tongu,Volta,6.1525679,0.3748354,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3226,Avedotoe CHPS,Kpogadzi,North Tongu,Volta,6.1525679,0.3748354,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3227,Agbate CHPS,Agbate,South Dayi,Volta,6.6210261,0.1869644,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3228,Lave CHPS,Lave,South Dayi,Volta,6.6210261,0.1869644,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3229,Peki RCH,Peki,South Dayi,Volta,6.6210261,0.1869644,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,RCH
3230,Tsanakpe Health Centre,Tsanakpe,South Dayi,Volta,6.6210261,0.1869644,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3231,Abui CHPS,Abui,South Dayi,Volta,6.6210261,0.1869644,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3232,E. P. Clinic,Kpalime/Tongor,South Dayi,Volta,6.6210261,0.1869644,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3233,Salam Maternity Home,Kayra,South Dayi,Volta,6.6210261,0.1869644,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3234,Tseyinu CHPS,Tseyinu,South Dayi,Volta,6.6210261,0.1869644,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3235,Akpalale Christian Clinic,Akpalale,South Tongu,Volta,6.0252014,0.6393702,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3236,PPAG,Sogakope,South Tongu,Volta,6.0252014,0.6393702,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3237,Sokutsime CHPS,Sokutsime,South Tongu,Volta,6.0252014,0.6393702,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3238,Agormor CHPS,Agormor,Akatsi,Volta,6.24924,0.78987,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3239,Akatsi District Health Directorate,Akatsi,Akatsi,Volta,6.13877,0.80901,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,District Health Directorate
3240,Akatsi District Hospital,Akatsi,Akatsi,Volta,6.13877,0.80901,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,District Hospital
3241,Asafotsi CHPS,Asafotsi,Akatsi,Volta,6.19757,0.87044,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3242,Atidzive CHPS,Atidzive,Akatsi,Volta,6.12007,0.85112,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3243,Ave Dakpe Health Centre,Ave Dakpa,Akatsi,Volta,6.36786,0.85134,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3244,Ave Afiadenyigba CHPS,Ave-Afiadenyigba,Akatsi,Volta,6.33083,0.87924,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3245,Avenorpedo Health Centre,Avenorpedo,Akatsi,Volta,6.05781,0.85014,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3246,Avenorpeme Health Centre,Avenorpeme,Akatsi,Volta,6.00101,0.82452,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3247,Avevi CHPS,Avevi,Akatsi,Volta,6.2667,0.81921,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3248,Bethel Clinic,Akatsi,Akatsi,Volta,6.12139,0.81107,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3249,Ave Dzalele CHPS,Dzalele,Akatsi,Volta,6.41447,0.75754,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3250,Dzogadze CHPS,Dzogadze,Akatsi,Volta,6.1119,0.87213,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3251,Gefia Health Centre,Gefia,Akatsi,Volta,6.15753,0.85427,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3252,Hoggar Clinic,Akatsi,Akatsi,Volta,6.12976,0.79553,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Hospital
3253,Nancy Maternity Home,Akatsi,Akatsi,Volta,6.12855,0.79422,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3254,Ave Xevi CHPS,Ave Xevi,Akatsi,Volta,6.1301417,0.7987158,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3255,Gornikope CHPS,Gonikope,Akatsi,Volta,6.1301417,0.7987158,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3256,Sremanu CHPS,Sremanu,Akatsi,Volta,6.1301417,0.7987158,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3257,St Peters Maternity Home,Akatsi,Akatsi,Volta,6.12747,0.80371,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3258,Wute Health Centre,Wute,Akatsi,Volta,6.21657,0.72462,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3259,Xavi CHPS,Xavi,Akatsi,Volta,6.1301417,0.7987158,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3260,Ho School of Hygiene,Ho,Ho Municipal,Volta,6.599779,0.471394,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Training Institution
3261,Agona Health Centre,Agona Nkwanta,Ahanta West,Western,4.88993,-1.96434,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3262,Susupapa Clinic,Fretsi,Ahanta West,Western,4.87797,-1.91619,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3263,Fasin CHPS,Fasin,Ahanta West,Western,4.92707,-1.94305,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3264,Ahanta West District Health Directorate,Agona Nkwanta,Ahanta West,Western,4.88931,-1.95984,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,District Health Directorate
3265,Apowa Health Centre,Apowa,Ahanta West,Western,4.88824,-1.81206,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3266,Asamasa CHPS,Asemasa,Ahanta West,Western,4.85373,-1.8914,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3267,Holy Child Clinic,Egyam,Ahanta West,Western,4.86855,-1.85769,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3268,St. Vincent De Paul Clinic,Apowa,Ahanta West,Western,4.89218,-1.8129,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3269,Dixcove Hospital.,Dixcove,Ahanta West,Western,4.79799,-1.94978,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,District Hospital
3270,Egyambra CHPS,Egyambra,Ahanta West,Western,4.82067,-2.1698,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3271,Princesstown Health Centre,Princesstown,Ahanta West,Western,4.79618,-2.13338,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3272,Grel Clinic,Abura,Ahanta West,Western,4.90419,-2.06618,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3273,Abura RCH,Abura,Ahanta West,Western,4.91277,-2.06019,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3274,Ewusiejoe CHPS,Ewusiejoe,Ahanta West,Western,4.849041,-2.027319,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3275,Egyam Catholic Health Centre,Egyam,Ahanta West,Western,4.849041,-2.027319,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3276,New Amanful CHPS,New Amanful,Ahanta West,Western,4.849041,-2.027319,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3277,Kejebil CHPS,Kajebil,Ahanta West,Western,4.849041,-2.027319,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3278,Akuba Ewoo Midwife/Maternity,Akuba Ewoo,Ahanta West,Western,4.849041,-2.027319,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3279,Akwidaa CHPS,Akwidaa,Ahanta West,Western,4.849041,-2.027319,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3280,Nana Hima-Dekyi Hospital,,Ahanta West,Western,4.849041,-2.027319,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,District Hospital
3281,Butre CHPS,Butre,Ahanta West,Western,4.849041,-2.027319,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3282,Boinso Health Centre,Boinso,Aowin Suaman,Western,5.55545,-2.7221,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3283,Ama Dansowaa Maternity Home,Dadieso,Aowin Suaman,Western,6.11914,-3.03716,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3284,Eno Mary Maternity Home,Dadieso,Aowin Suaman,Western,6.11798,-3.02821,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3285,Dadieso Health Centre,Dadieso,Aowin Suaman,Western,6.1177,-3.03295,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3286,Akontombra Nkwanta Health Centre,Akontombra Nkwanta,Aowin Suaman,Western,5.97557,-2.94089,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3287,Achimfo Health Centre,Achimfo,Aowin Suaman,Western,5.78423,-2.72278,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3288,Presby Health Centre,Enchi,Aowin Suaman,Western,5.80861,-2.83425,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3289,Enchi Government Hospital,Enchi,Aowin Suaman,Western,5.82974,-2.82118,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,District Hospital
3290,Aowin Suaman District Health Directorate,Enchi,Aowin Suaman,Western,5.82961,-2.82125,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,District Health Directorate
3291,Amonie Community Clinic,Amonie,Aowin Suaman,Western,5.71192,-2.79694,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3292,Sewum Health Centre,Sewum,Aowin Suaman,Western,5.67613,-2.81908,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3293,Acquai Allah Health Centre,Acquai Allah,Aowin Suaman,Western,5.88419,-2.66443,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3294,Adjoum Community Clinic,Adjoum,Aowin Suaman,Western,5.69325,-2.65496,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3295,Papueso Presby Clinic,Papueso,Aowin Suaman,Western,5.74685,-2.7183,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3296,Yiwabra Health Centre,Yiwabra,Aowin Suaman,Western,5.75901,-2.66201,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Health Centre
3297,Dormaaman Clinic,Adabokrom,Bia,Western,6.82057,-3.01956,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3298,Adabokrom CHPS,Adabokrom,Bia,Western,6.83139,-3.02535,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3299,Camp15 Junction PHC Clinic,Camp15 Junction,Bia,Western,6.82763,-2.90751,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3300,Camp 15 CHPS,Camp15,Bia,Western,6.795,-2.90451,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3301,Peace Maternity Home,Adabokrom,Bia,Western,6.82523,-3.02003,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3302,Amoakrom PHC Clinic,Amoakrom,Bia,Western,6.59751,-3.18194,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3303,Eno Yeboah Clinic,Oseikojokrom,Bia,Western,6.66136,-3.23514,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3304,St.Ann's Midwife/Maternity,Oseikojokrom,Bia,Western,6.66045,-3.23505,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3305,Oseikojokrom CHPS,Osei Kojokrom,Bia,Western,6.65927,-3.23588,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3306,Brebre CHPS,Brebre,Bia,Western,6.60326,-3.22566,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,CHPS
3307,Lizzy's Maternity Home,Akaatiso,Bia,Western,6.40582,-3.19942,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3308,Gina's Maternity Home,Akaatiso,Bia,Western,6.40912,-3.19761,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Maternity Home
3309,Aduana Clinic,New Abesim,Bia,Western,6.46655,-3.1829,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3310,Kwamebikrom Presby Clinic,Kwamebikrom,Bia,Western,6.6311,-3.11872,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
3311,St. Joseph Clinic,Sukusuko,Bia,Western,6.50954,-3.18253,,,,2015-11-16T20:09:57+00:00,2015-11-16T20:09:57+00:00,,Clinic
